date,open,high,low,close,volume
12/05/2016,14.096,14.1114,13.5772,13.8187,3650489
13/05/2016,13.852,14.08,13.78,13.8407,2822792
16/05/2016,13.8767,14.21,13.8613,13.886,2949403
17/05/2016,13.9367,13.988,13.6013,13.644,2843604
18/05/2016,13.9433,14.354,13.85,14.078,5617532
19/05/2016,14.2413,14.4526,13.82,14.3473,6866316
20/05/2016,14.466,14.7033,14.4233,14.6853,9007072
23/05/2016,14.658,14.84,14.3907,14.4147,5102498
24/05/2016,14.44,14.5826,14.3453,14.5273,3013842
25/05/2016,14.5274,14.7574,14.434,14.6387,3132627
26/05/2016,14.7,15.0173,14.6033,15.008,4072434
27/05/2016,14.9993,15.062,14.7166,14.8693,3650271
31/05/2016,14.8693,14.9833,14.7667,14.882,2789009
1/06/2016,14.7653,14.8266,14.4593,14.6373,2982694
2/06/2016,14.6393,14.6606,14.474,14.5973,2032831
3/06/2016,14.6666,14.796,14.534,14.5993,2228969
6/06/2016,14.5333,14.7267,14.3633,14.712,2249513
7/06/2016,14.816,15.6293,14.768,15.4893,6213570
8/06/2016,15.5866,16.0563,15.507,15.7013,5971994
9/06/2016,15.6654,15.6887,15.1374,15.2907,4492091
10/06/2016,15.1593,15.198,14.5615,14.586,6026617
13/06/2016,14.6334,15.0514,14.5107,14.5247,4193038
14/06/2016,14.592,14.8134,14.1687,14.3307,3580181
15/06/2016,14.4633,14.7933,14.342,14.5133,2908521
16/06/2016,14.4947,14.536,14.2334,14.5287,2440268
17/06/2016,14.5207,14.666,14.3,14.3647,3112632
20/06/2016,14.6334,14.9167,14.5487,14.6467,3555483
21/06/2016,14.712,14.838,14.5874,14.6407,4529021
22/06/2016,13.298,13.73,13.05,13.1107,23742505
23/06/2016,13.046,13.17,12.8086,13.0933,10130744
24/06/2016,12.67,13.008,12.6487,12.8767,7026545
27/06/2016,12.724,13.254,12.5247,13.2367,7220352
28/06/2016,13.4594,13.6034,13.294,13.4527,6212447
29/06/2016,13.6754,14.1187,13.5334,14.0127,5994931
30/06/2016,14.198,14.2333,13.9347,14.152,4843122
1/07/2016,13.7426,14.5493,13.7333,14.4333,5399949
5/07/2016,13.982,14.3029,13.8666,14.2653,5175343
6/07/2016,14,14.3487,13.9333,14.296,4919866
7/07/2016,14.2067,14.5413,14.2007,14.396,3612031
8/07/2016,14.52,14.654,14.3,14.452,4074795
11/07/2016,14.664,15.1186,14.634,14.9853,5429820
12/07/2016,14.94,15.1667,14.8814,14.9767,4576181
13/07/2016,15.0333,15.0393,14.686,14.8353,3567061
14/07/2016,14.8747,14.996,14.7367,14.7687,2675844
15/07/2016,14.8346,14.85,14.6426,14.6933,2234246
18/07/2016,14.6426,15.1393,14.5533,15.0833,3412054
19/07/2016,15,15.2733,14.9833,15.0173,3115064
20/07/2016,15.098,15.32,15,15.224,2568504
21/07/2016,15.0667,15.1898,14.6067,14.7,4428661
22/07/2016,14.7993,14.9667,14.592,14.818,2579698
25/07/2016,14.818,15.426,14.7581,15.334,4490693
26/07/2016,15.1794,15.3334,15.02,15.3007,3430055
27/07/2016,15.2894,15.5574,15.128,15.2327,2889018
28/07/2016,15.1967,15.384,15.1067,15.374,2419065
29/07/2016,15.38,15.6854,15.3494,15.6527,3070824
1/08/2016,15.7,15.7753,15.292,15.334,4016293
2/08/2016,15.2914,15.3247,14.76,15.1467,3934446
3/08/2016,15.158,15.3133,14.9474,15.0527,3887773
4/08/2016,15.046,15.3907,14.8033,15.374,4147007
5/08/2016,15.3333,15.4666,15.16,15.3353,3205214
8/08/2016,15.2,15.3066,15.0726,15.0773,2263583
9/08/2016,15.1213,15.4358,15.11,15.272,2207838
10/08/2016,15.216,15.3246,14.9746,15.0433,2338300
11/08/2016,15.078,15.1713,14.894,14.994,1880940
12/08/2016,15.0274,15.11,14.936,15.0407,1813547
15/08/2016,15.068,15.3,14.9953,15.0393,2034327
16/08/2016,15.0326,15.146,14.894,14.9073,2267146
17/08/2016,14.9554,14.9887,14.8534,14.8827,1787134
18/08/2016,14.9214,15.044,14.8194,14.9007,1714473
19/08/2016,14.9027,15.0113,14.8353,15,1659534
22/08/2016,14.9447,15.0073,14.8453,14.862,2065498
23/08/2016,14.9546,15.2326,14.8533,14.9893,4784416
24/08/2016,15.1366,15.1433,14.8146,14.8413,2570692
25/08/2016,14.874,14.92,14.718,14.7307,1762526
26/08/2016,14.8093,14.857,14.588,14.666,2238997
29/08/2016,14.6767,14.6934,14.3334,14.3467,3266346
30/08/2016,14.4073,14.4073,14.0346,14.0893,3168861
31/08/2016,14.0287,14.1733,13.91,14.134,3276556
1/09/2016,13.934,14.0734,13.3667,13.3847,7943170
2/09/2016,13.4886,13.5466,13.08,13.1853,5977410
6/09/2016,13.268,13.55,13.2667,13.522,4390583
7/09/2016,13.7,13.7664,13.3806,13.4473,3640921
8/09/2016,13.3033,13.326,13.0906,13.1573,3377944
9/09/2016,13.2727,13.328,12.9134,12.9647,3757007
12/09/2016,13,13.4246,12.94,13.22,3715170
13/09/2016,13.1373,13.2327,12.8967,13.07,3589388
14/09/2016,13.05,13.195,12.9904,13.094,2259237
15/09/2016,13.0993,13.5013,13.0933,13.3613,3085114
16/09/2016,13.3613,13.7133,13.2666,13.6933,3107807
19/09/2016,13.8,13.962,13.6667,13.756,2299504
20/09/2016,13.79,13.85,13.594,13.6427,2410498
21/09/2016,13.758,13.8,13.4373,13.6813,2633502
22/09/2016,13.76,13.8187,13.5333,13.762,2382908
23/09/2016,13.7327,14.012,13.7113,13.83,2905236
26/09/2016,13.7667,14.0667,13.7667,13.9327,2394367
27/09/2016,13.9767,13.9988,13.6406,13.7207,3373193
28/09/2016,13.834,13.8833,13.684,13.7513,2088373
29/09/2016,13.7067,13.822,13.372,13.38,2727036
30/09/2016,13.4807,13.6653,13.3033,13.602,2586279
3/10/2016,14.1534,14.3779,13.8834,14.2467,5999915
4/10/2016,14.2067,14.2213,13.9213,14.094,3541490
5/10/2016,14.1493,14.21,13.8746,13.8973,1877533
6/10/2016,13.4973,13.614,13.3473,13.4,4703413
7/10/2016,13.4,13.4213,13.0533,13.1073,3493016
10/10/2016,13.4234,13.6094,13.3107,13.3967,3316310
11/10/2016,13.4567,13.48,13.2207,13.34,2328428
12/10/2016,13.3967,13.592,13.3613,13.434,1970694
13/10/2016,13.3666,13.393,13.1366,13.3493,2495412
14/10/2016,13.3774,13.4287,13.0867,13.1007,4269867
17/10/2016,13.1367,13.226,12.8,12.9307,4554099
18/10/2016,13.066,13.298,12.884,13.2733,5680472
19/10/2016,13.316,13.7774,13.204,13.5707,6991212
20/10/2016,13.4746,13.5333,13.1366,13.2733,5072874
21/10/2016,13.24,13.438,13.1606,13.3393,2943401
24/10/2016,13.4,13.5963,13.35,13.5173,2751561
25/10/2016,13.5266,13.646,13.4133,13.4893,2445013
26/10/2016,13.4,13.546,13.34,13.4827,5632864
27/10/2016,14.0894,14.2467,13.4434,13.6007,13093792
28/10/2016,13.6,13.688,13.322,13.3313,4280138
31/10/2016,13.4993,13.4993,13.054,13.182,4692284
1/11/2016,13.2026,13.2333,12.5403,12.7193,7060032
2/11/2016,12.67,12.8464,12.5004,12.5347,4253400
3/11/2016,12.6,12.7647,12.4694,12.4947,2653034
4/11/2016,12.6,12.8973,12.3973,12.704,5146055
7/11/2016,12.906,12.9527,12.67,12.8807,3870128
8/11/2016,12.9193,13.166,12.7507,12.996,3267588
9/11/2016,12.4584,12.8,12.2634,12.6707,8173098
10/11/2016,12.7367,12.774,12.028,12.3567,6750369
11/11/2016,12.2827,12.592,12.2,12.5707,3988521
14/11/2016,12.5334,12.55,11.8794,12.0967,6552233
15/11/2016,12.1853,12.4286,12.1366,12.2513,3902016
16/11/2016,12.1767,12.3153,12.0807,12.262,3434446
17/11/2016,12.2326,12.6326,12.1406,12.5773,4887063
18/11/2016,12.71,12.8667,12.3334,12.3347,5210369
21/11/2016,12.336,12.5926,12.294,12.3013,4361039
22/11/2016,12.3894,12.7647,12.2474,12.7447,5603384
23/11/2016,12.7073,13.0429,12.6,12.876,4891906
25/11/2016,12.9093,13.1492,12.9093,13.11,2366104
28/11/2016,13.032,13.29,12.97,13.0747,4529201
29/11/2016,13.0373,13.1153,12.6333,12.638,4439268
30/11/2016,12.7334,12.7927,12.5,12.6267,3547119
1/12/2016,12.55,12.5686,12.0666,12.1253,5126397
2/12/2016,12.192,12.3253,12,12.098,4042335
5/12/2016,12.1673,12.5926,12.1673,12.4533,4072237
6/12/2016,12.368,12.4387,12.1788,12.39,3391631
7/12/2016,12.41,12.8934,12.3334,12.8767,5461874
8/12/2016,12.8033,12.8333,12.636,12.8193,3194146
9/12/2016,12.7247,12.9224,12.7207,12.812,2722512
12/12/2016,12.8534,12.9614,12.736,12.8287,2438886
13/12/2016,12.8787,13.4187,12.8667,13.21,6823901
14/12/2016,13.2493,13.5333,13.1173,13.246,4150938
15/12/2016,13.2273,13.3827,13.1593,13.172,3219575
16/12/2016,13.2053,13.506,13.1733,13.4993,3796887
19/12/2016,13.4993,13.63,13.3226,13.5153,3488069
20/12/2016,13.5366,13.9333,13.5,13.9193,4689068
21/12/2016,13.8967,14.1487,13.8274,13.8467,5207642
22/12/2016,13.8814,13.9994,13.7667,13.8967,3111120
23/12/2016,13.8667,14.23,13.8474,14.2227,4670482
27/12/2016,14.3253,14.8166,14.2946,14.6353,5915730
28/12/2016,14.7686,14.92,14.48,14.6493,3782455
29/12/2016,14.5707,14.6133,14.2748,14.312,4044978
30/12/2016,14.42,14.5,14.112,14.246,4642631
3/01/2017,14.324,14.6887,14.064,14.466,5923268
4/01/2017,14.3167,15.2,14.2874,15.1327,11213509
5/01/2017,15.0947,15.1654,14.7967,15.1167,5911716
6/01/2017,15.1286,15.354,15.03,15.2673,5527891
9/01/2017,15.2647,15.4614,15.2,15.4187,3979498
10/01/2017,15.4667,15.4667,15.126,15.3247,3659968
11/01/2017,15.2713,15.332,15.112,15.3153,3650824
12/01/2017,15.2707,15.38,15.0387,15.306,3790238
13/01/2017,15.3333,15.8567,15.306,15.85,6092975
17/01/2017,15.78,15.9973,15.6246,15.7053,4617520
18/01/2017,15.7767,15.9807,15.7054,15.8907,3768980
19/01/2017,16.4833,16.5786,16.0499,16.2506,7732292
20/01/2017,16.364,16.4,16.2006,16.3153,4204273
23/01/2017,16.3899,16.7259,16.3666,16.5946,6262929
24/01/2017,16.6667,16.9867,16.6433,16.974,4965461
25/01/2017,17.1539,17.2306,16.7866,16.9646,5146353
26/01/2017,16.9527,17.0493,16.7167,16.834,3152130
27/01/2017,16.7586,16.8666,16.568,16.8633,3166336
30/01/2017,16.8353,17.0193,16.4733,16.7086,3801069
31/01/2017,16.616,17.0593,16.5133,16.7953,4116103
1/02/2017,16.87,16.88,16.6033,16.616,3958838
2/02/2017,16.556,16.828,16.514,16.77,2499781
3/02/2017,16.794,16.8119,16.6453,16.7553,2186723
6/02/2017,16.7333,17.1879,16.7086,17.1846,3562512
7/02/2017,17.2126,17.3333,17.0946,17.1653,4244773
8/02/2017,17.1567,17.5573,17.08,17.472,3933023
9/02/2017,17.75,18.0787,17.7434,17.9467,7820247
10/02/2017,17.9859,18.0633,17.7406,17.9486,3619735
13/02/2017,18.0493,18.7193,18.0339,18.7066,7029596
14/02/2017,18.602,19.1593,18.574,18.732,7345239
15/02/2017,18.6666,18.8159,18.4293,18.6506,4947850
16/02/2017,18.5067,18.6667,17.9,17.93,7077337
17/02/2017,17.7199,18.1926,17.6099,18.1486,6257141
21/02/2017,18.3633,18.7599,18.2673,18.4926,5676741
22/02/2017,18.6873,18.8967,18.1733,18.234,8754995
23/02/2017,17.6,17.644,17.0373,17.066,14915281
24/02/2017,16.844,17.2166,16.68,17.1333,8171624
27/02/2017,16.5446,16.5573,16.134,16.4153,11460806
28/02/2017,16.2793,16.7333,16.26,16.666,6078159
1/03/2017,16.9453,16.99,16.6073,16.668,4809499
2/03/2017,16.6474,16.8854,16.5514,16.6987,3351844
3/03/2017,16.716,16.7933,16.6,16.7713,2929234
6/03/2017,16.5273,16.78,16.5006,16.7473,3355499
7/03/2017,16.7946,16.9259,16.5546,16.5726,3459465
8/03/2017,16.4667,16.6713,16.3547,16.458,3728657
9/03/2017,16.5086,16.5773,16.1999,16.3266,3879287
10/03/2017,16.414,16.4333,16.2,16.246,3066279
13/03/2017,16.3213,16.4566,16.1854,16.4113,3022624
14/03/2017,16.4073,17.208,16.4013,17.2,7598462
15/03/2017,17.1333,17.3999,16.9513,17.0486,5330799
16/03/2017,17.4933,17.7167,17.2707,17.47,7132167
17/03/2017,17.6,17.6886,17.4133,17.4333,6497496
20/03/2017,17.3733,17.6366,17.2547,17.4613,3614294
21/03/2017,17.522,17.6533,16.6827,16.712,6908569
22/03/2017,16.7706,17.0046,16.7006,17.0006,4059292
23/03/2017,17.026,17.1781,16.8866,16.9853,3320244
24/03/2017,17.0467,17.5927,17.0007,17.544,5647264
27/03/2017,17.3733,18.0379,17.3166,18.0146,6230788
28/03/2017,18.4679,18.7119,18.3333,18.4966,7987595
29/03/2017,18.556,18.64,18.3693,18.492,3676165
30/03/2017,18.536,18.8,18.4807,18.528,4148435
31/03/2017,18.582,18.6453,18.4213,18.5533,3294640
3/04/2017,19.1266,19.9333,18.972,19.9013,13888619
4/04/2017,19.7926,20.3206,19.6353,20.2466,10134550
5/04/2017,20.1359,20.3253,19.6133,19.6666,7880929
6/04/2017,19.792,20.1293,19.6066,19.9133,5520588
7/04/2017,19.8333,20.1793,19.81,20.1693,4579612
10/04/2017,20.61,20.9153,20.5807,20.826,7664473
11/04/2017,20.8919,20.8979,20.3666,20.5806,5724573
12/04/2017,20.4226,20.5632,19.7546,19.7893,6050682
13/04/2017,19.7799,20.4926,19.6866,20.2666,9284623
17/04/2017,20.18,20.2667,19.912,20.096,4138744
18/04/2017,19.9799,20.0559,19.8599,20.0166,3035695
19/04/2017,20.164,20.4413,20.1407,20.368,3898032
20/04/2017,20.434,20.61,20.0153,20.1673,6149353
21/04/2017,20.1333,20.4266,20.028,20.3733,4509756
24/04/2017,20.6146,20.7033,20.4014,20.5353,5083504
25/04/2017,20.5333,20.932,20.3906,20.9193,6737708
26/04/2017,20.8247,20.9667,20.6,20.678,4695053
27/04/2017,20.7793,20.8726,20.5,20.5753,3468569
28/04/2017,20.6553,20.9867,20.5333,20.938,4505487
1/05/2017,20.992,21.8167,20.9873,21.522,8829582
2/05/2017,21.6,21.844,21.104,21.2593,5382776
3/05/2017,21.1779,21.4353,20.6966,20.7346,7133358
4/05/2017,20.4956,20.518,19.384,19.6973,14152008
5/05/2017,19.8666,20.5699,19.7866,20.5566,8177340
8/05/2017,20.7266,20.9193,20.388,20.4793,7006472
9/05/2017,20.6253,21.466,20.6066,21.4173,9676538
10/05/2017,21.4373,21.7,21.208,21.6813,5741607
11/05/2017,21.56,21.7333,21.3067,21.54,4753827
12/05/2017,21.6987,21.8,21.4353,21.654,4121620
15/05/2017,21.2253,21.3466,20.8353,21.0586,7621997
16/05/2017,21.1727,21.3373,21.0093,21.134,4152492
17/05/2017,20.9593,20.9753,20.3666,20.4073,6711940
18/05/2017,20.4666,20.9293,20.3539,20.8706,5653796
19/05/2017,21.0333,21.1,20.68,20.722,4687581
22/05/2017,20.8533,20.958,20.4533,20.69,4329187
23/05/2017,20.6973,20.7153,20.232,20.2573,4318354
24/05/2017,20.434,20.7333,20.36,20.6813,5041691
25/05/2017,20.7347,21.1313,20.5207,21.122,5013972
26/05/2017,21.152,21.6993,21.0873,21.676,7802214
30/05/2017,21.7333,22.4187,21.7173,22.34,7782932
31/05/2017,22.5127,22.8593,22.344,22.734,9963463
1/06/2017,22.9333,22.992,22.486,22.6913,7607997
2/06/2017,22.6514,22.8587,22.3954,22.6567,5590254
5/06/2017,22.5666,23.2293,22.2806,23.1546,6784363
6/06/2017,22.98,23.9662,22.6646,23.5233,11086812
7/06/2017,23.7559,24.0333,23.6759,23.9766,9397954
8/06/2017,24.2499,24.7933,24.0146,24.6666,9061491
9/06/2017,24.9613,25.1246,23.6533,23.8213,17261457
12/06/2017,23.866,24.3,23.3747,23.934,10517680
13/06/2017,24.508,25.0666,24.4406,25.0633,11807933
14/06/2017,25.4056,25.6166,25.0873,25.3773,12818432
15/06/2017,24.8333,25.0306,24.4326,25.0226,10426463
16/06/2017,25.1983,25.2007,24.6733,24.76,6730985
19/06/2017,25,25.1133,24.52,24.6533,6549333
20/06/2017,25.1113,25.2587,24.6487,24.816,7438714
21/06/2017,24.9566,25.1326,24.5346,25.0933,4923215
22/06/2017,25.1993,25.6666,24.9046,25.5073,7529786
23/06/2017,25.4966,25.7993,25.2896,25.5633,6445765
26/06/2017,25.7793,25.7967,24.8733,25.166,6604111
27/06/2017,25.0933,25.0933,24.1347,24.158,6996412
28/06/2017,24.4453,24.7826,24.168,24.7493,6302468
29/06/2017,24.7073,24.7333,23.6067,24.05,8221053
30/06/2017,24.2473,24.4511,23.9746,24.1073,5848527
3/07/2017,24.6827,24.7567,23.4333,23.508,6305412
5/07/2017,23.1467,23.1493,21.7553,21.806,17046730
6/07/2017,21.1506,21.3859,20.4199,20.5886,19324480
7/07/2017,20.9,21.1333,20.492,20.8813,14176921
10/07/2017,20.86,21.196,20.2087,21.07,13820915
11/07/2017,21.0666,21.8186,20.9533,21.8146,11559391
12/07/2017,22.0267,22.2067,21.6333,21.968,10346149
13/07/2017,22.0073,22.1066,21.3313,21.5606,8594457
14/07/2017,21.546,21.8947,21.4147,21.852,5625222
17/07/2017,21.7026,21.8066,20.8966,21.3046,9876904
18/07/2017,21.1666,21.9419,21.0439,21.8826,6373715
19/07/2017,21.882,22.11,21.548,21.684,6357026
20/07/2017,21.7933,22.0146,21.6133,21.9946,5166184
21/07/2017,21.964,22.0838,21.72,21.8933,4901607
24/07/2017,22.0159,22.8932,22.0006,22.8346,8637074
25/07/2017,23,23.04,22.2767,22.64,6989209
26/07/2017,22.6906,23.0333,22.5413,22.9233,4820796
27/07/2017,23.0666,23.1666,21.7526,22.2973,8302405
28/07/2017,22.4593,22.64,22.1673,22.338,4880424
31/07/2017,22.3666,22.7659,21.4026,21.5646,8535130
1/08/2017,21.5333,21.6299,21.0753,21.3046,8303095
2/08/2017,21.2627,21.808,20.748,21.726,13091487
3/08/2017,23.022,23.3333,22.8766,23.1393,13535044
4/08/2017,23.1333,23.818,22.8867,23.794,9268926
7/08/2017,23.8233,23.9653,23.5167,23.678,6324492
8/08/2017,23.8353,24.572,23.8267,24.348,7449850
9/08/2017,24.0666,24.6666,23.93,24.2353,6892097
10/08/2017,24.1066,24.4433,23.644,23.6933,7092859
11/08/2017,23.798,24.084,23.5747,23.858,4365791
14/08/2017,24.3086,24.5106,24.1733,24.2533,4519191
15/08/2017,24.3466,24.366,23.958,24.1553,3085091
16/08/2017,24.2,24.4333,24.168,24.194,3413779
17/08/2017,24.0806,24.22,23.4393,23.4613,5027665
18/08/2017,23.5273,23.6,23.0533,23.164,5408193
21/08/2017,23.0547,23.0547,22.1233,22.524,6495436
22/08/2017,22.7419,22.8159,22.4914,22.7566,4321963
23/08/2017,22.5993,23.566,22.5536,23.518,4954513
24/08/2017,23.5013,23.7773,23.3159,23.5286,4584684
25/08/2017,23.616,23.7126,23.1533,23.2033,3483960
28/08/2017,23.152,23.1567,22.648,23.044,3763963
29/08/2017,22.632,23.27,22.5833,23.1573,4073679
30/08/2017,23.3113,23.5646,23.1333,23.5453,3412947
31/08/2017,23.5699,23.8959,23.5213,23.7266,4072792
1/09/2017,23.7413,23.8393,23.5793,23.6933,3049547
5/09/2017,23.5867,23.6993,23.0593,23.306,3848389
6/09/2017,23.2999,23.3985,22.7706,22.9686,4091348
7/09/2017,23.0653,23.4987,22.8967,23.374,4239220
8/09/2017,23.266,23.3186,22.82,22.8933,3263511
11/09/2017,23.4233,24.2473,23.3333,24.246,7667069
12/09/2017,24.2993,24.584,24.0266,24.1833,5972908
13/09/2017,24.2546,24.538,23.9726,24.4153,4185232
14/09/2017,24.2887,25.1973,24.1753,25.176,7202537
15/09/2017,24.9673,25.3333,24.8466,25.3206,5420494
18/09/2017,25.3499,25.9739,25.1786,25.6666,7187976
19/09/2017,25.3333,25.4926,24.9046,25.0066,6451882
20/09/2017,24.8666,25.2166,24.738,24.9273,4919056
21/09/2017,24.9933,25.122,24.3007,24.432,4618199
22/09/2017,24.4327,24.66,23.392,23.406,8159432
25/09/2017,23.5433,23.8312,22.8586,22.9993,7605947
26/09/2017,23.3953,23.4159,22.7266,23.0166,7156269
27/09/2017,23.3266,23.4326,22.7,22.7313,6060336
28/09/2017,22.6587,22.85,22.36,22.64,5319627
29/09/2017,22.7907,22.9787,22.5734,22.74,5107092
2/10/2017,22.8346,22.9133,22.3673,22.7686,5286770
3/10/2017,22.3933,23.2366,22.0853,23.2093,10153610
4/10/2017,23.4166,23.908,23.3066,23.6673,8163550
5/10/2017,23.7333,23.8289,23.4233,23.6886,4171672
6/10/2017,23.54,24.0066,23.4833,23.792,4297482
9/10/2017,23.3099,23.4499,22.8446,22.8626,7493648
10/10/2017,23.12,23.7087,23.0354,23.706,6978509
11/10/2017,23.5927,23.84,23.41,23.64,4500839
12/10/2017,23.53,23.9853,23.5093,23.712,4087056
13/10/2017,23.7986,23.8993,23.5786,23.7046,3540531
16/10/2017,23.584,23.632,23.144,23.3733,5375492
17/10/2017,23.3939,23.7479,23.3379,23.7166,3293343
18/10/2017,23.7313,24.1999,23.6086,23.9766,4939071
19/10/2017,23.704,23.8098,23.2133,23.454,5061852
20/10/2017,23.5126,23.6366,22.9559,23.0066,4930390
23/10/2017,23.3253,23.33,22.4167,22.468,5747357
24/10/2017,22.5866,22.8533,22.4106,22.4893,4491673
25/10/2017,22.4467,22.5,21.5707,21.7227,8594097
26/10/2017,21.8519,22.0153,21.5466,21.7446,5023496
27/10/2017,21.3166,21.6393,21.1106,21.3913,6979705
30/10/2017,21.2786,21.5853,21.1499,21.3386,4254374
31/10/2017,21.3487,22.13,21.3453,22.102,5672358
1/11/2017,22.15,22.1739,21.3506,21.4053,8457338
2/11/2017,20.0086,20.5793,19.5086,19.9506,19791399
3/11/2017,19.9667,20.4167,19.6753,20.406,8893991
6/11/2017,20.4666,20.5,19.934,20.1853,6486008
7/11/2017,20.068,20.4333,20.002,20.4033,5294273
8/11/2017,20.3666,20.4593,20.0866,20.2926,4725267
9/11/2017,20.1666,20.2973,19.7533,20.1993,5447146
10/11/2017,20.1666,20.5573,20.1233,20.1993,4625428
13/11/2017,20.0086,21.1199,19.9406,21.0266,7584937
14/11/2017,21,21.09,20.46,20.58,5676087
15/11/2017,20.4006,20.8326,20.1,20.7533,5978665
16/11/2017,20.9326,21.2093,20.7533,20.8333,5822072
17/11/2017,21.7113,21.778,20.8766,21.0033,13735140
20/11/2017,20.9193,21.0333,20.3166,20.5826,8247641
21/11/2017,20.724,21.2153,20.5806,21.1873,7261273
22/11/2017,21.118,21.1613,20.7893,20.84,4917646
24/11/2017,20.9193,21.0939,20.7333,21.0366,3244062
27/11/2017,20.8833,21.1559,20.6339,21.1206,4555890
28/11/2017,21.0907,21.3333,20.928,21.17,4949500
29/11/2017,21.1533,21.1999,20.0819,20.5026,8767389
30/11/2017,20.5707,20.7133,20.3027,20.59,4351595
1/12/2017,20.3626,20.688,20.3366,20.4353,4292868
4/12/2017,20.4333,20.5509,20.0406,20.3466,5835135
5/12/2017,20.1333,20.5333,20.0666,20.2466,4646516
6/12/2017,20.0067,20.8927,20,20.884,7195354
7/12/2017,20.8,21.2422,20.7366,20.7493,4780597
8/12/2017,20.9733,21.1319,20.7506,21.0086,3468455
11/12/2017,20.9753,21.934,20.9166,21.9273,7937981
12/12/2017,22.03,22.7626,22.002,22.7353,8733201
13/12/2017,22.7287,22.948,22.4333,22.602,6221472
14/12/2017,22.734,23.1627,22.46,22.526,5799927
15/12/2017,22.8026,22.9266,22.3839,22.8966,6933195
18/12/2017,22.9933,23.1153,22.5053,22.5913,5476167
19/12/2017,22.684,22.7661,22.02,22.0733,6824972
20/12/2017,22.1793,22.2067,21.6693,21.932,5953812
21/12/2017,21.9727,22.2494,21.814,22.1107,4385234
22/12/2017,21.9673,22.0614,21.6547,21.68,4215815
26/12/2017,21.5886,21.5959,21.1053,21.1526,4378409
27/12/2017,21.0667,21.1787,20.7167,20.776,4712119
28/12/2017,20.7833,21.0547,20.636,21.024,4316356
29/12/2017,21.0786,21.0939,20.6666,20.7566,3777152
2/01/2018,20.8,21.474,20.7334,21.3687,4352254
3/01/2018,21.4,21.6833,21.0367,21.15,4521535
4/01/2018,20.858,21.2367,20.3787,20.9747,9946333
5/01/2018,21.108,21.1493,20.8,21.1053,4591180
8/01/2018,21.0666,22.468,21.0333,22.4273,9859436
9/01/2018,22.344,22.5867,21.827,22.246,7146644
10/01/2018,22.1467,22.4667,22,22.32,4309934
11/01/2018,22.3493,22.9873,22.2173,22.53,6645496
12/01/2018,22.5753,22.6939,22.2446,22.4146,4825055
16/01/2018,22.5027,23,22.32,22.6707,6474268
17/01/2018,22.698,23.2667,22.65,23.144,7103517
18/01/2018,23.0446,23.4866,22.916,22.9713,5685850
19/01/2018,22.9999,23.3726,22.8399,23.3346,4888300
22/01/2018,23.2933,23.8553,23.28,23.4373,6210367
23/01/2018,24,24.0333,23.4,23.5193,5465420
24/01/2018,23.6386,23.65,22.9013,23.0593,5287483
25/01/2018,23.218,23.28,22.4266,22.5093,6740304
26/01/2018,22.7666,22.9333,22.3806,22.8566,4539353
29/01/2018,22.6567,23.39,22.552,23.302,4747157
30/01/2018,23.0093,23.2179,22.8113,23.0546,4717697
31/01/2018,23.1673,23.7459,23.0126,23.6206,6214064
1/02/2018,23.4,23.9773,23.242,23.2833,4197691
2/02/2018,23.2293,23.4633,22.7006,22.9166,3704833
5/02/2018,22.5313,22.9646,22.1999,22.2086,4464143
6/02/2018,21.6806,22.4146,21.5666,22.2646,5088434
7/02/2018,22.5993,23.0667,22.3773,23,6969252
8/02/2018,22.8873,23.2413,20.9733,21.0153,10314570
9/02/2018,21.3286,21.3989,19.6506,20.6946,12933708
12/02/2018,21.0753,21.2053,20.4166,21.0486,6227817
13/02/2018,21.0013,21.6126,20.834,21.5773,4560230
14/02/2018,21.3893,21.7446,21.2346,21.4873,3950743
15/02/2018,21.6333,22.2747,21.4933,22.271,5912928
16/02/2018,22.1667,22.8747,22.1093,22.366,5642647
20/02/2018,22.298,22.7227,22.1,22.318,4009443
21/02/2018,22.402,22.6462,22.2113,22.22,3219655
22/02/2018,22.3687,23.1627,22.3167,23.078,6969821
23/02/2018,23.1887,23.666,23.14,23.47,5817398
